"ccode","cname","year","ccodealp","cname_year","ccodealp_year","ccodecow","p_durable","p_polity2","fh_polity2","arch_exit_any","arch_exit_reg","arch_exit_irreg","regime_change","prevrc","democratization","aa_transition","duration","banking_no_lag","banking","banking_start","currency_no_lag","currency","currency_start","default_no_lag","default","default_start","default_ext_no_lag","default_ext","default_dom_no_lag","default_dom","anyfincrisis_no_lag","anyfincrisis","anyfincrisis_start","bc_twin_no_lag","bc_twin","cb_twin_no_lag","cb_twin","twin_bc_no_lag","twin_bc","bd_twin_no_lag","bd_twin","db_twin_no_lag","db_twin","twin_bd_no_lag","twin_bd","twin_bd_b_no_lag","twin_bd_d_no_lag","twin_bd_b","twin_bd_d","cd_twin_no_lag","cd_twin","dc_twin_no_lag","dc_twin","twin_cd_no_lag","twin_cd","twin_any_no_lag","twin_any","triple_no_lag","triple","wr_regtype","military","personal","party","wr_monarchy","gwf_regimetype","gwf_party","gwf_personal","gwf_military","gwf_monarch","gdppcgr_no_lag","gdppcgr","ln_gdppc","pwt_gdppcgr","chga_demo","chga_hinst","mad_gdppc","mad_gdppcgr","vdem_corr","vdem_index_no_lag","vdem_index","wdi_gdpgr","wdi_gdppcgr","resources_no_lag","resources","oilgas","latam","mideast","africa","asia","southeastasia","europe","exussr"
"762","Tajikistan","1997","TJK","Tajikistan 1997","TJK97","702","0","-5","2.0833333","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","-0.04379","-23.64747","7.1724245771248","39.87262989","0","3","824.58496","-0.04379","0.796055982","0.190212709","0.187002626","1.7","0.422818565","0.66968952296127","0.72247780229483","0.11935484023791","0","0","0","0","0","0","1"
"762","Tajikistan","1998","TJK","Tajikistan 1998","TJK98","702","0","-1","3.0833333","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","3.22438","-0.04379","7.3796321526096","-7.24940429","0","3","851.17273","3.22438","0.806367832","0.210386814","0.190212709","5.3","3.97719711","0.13353548165663","0.66968952296127","0.092336812925764","0","0","0","0","0","0","1"
"762","Tajikistan","1999","TJK","Tajikistan 1999","TJK99","702","1","-1","3.0833333","0","0","0","0","0","0","0","8","0","0","0","1","0","1","0","0","0","0","0","","","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","1.54922","3.22438","7.249925536718","-6.547573429","0","3","864.35925","1.54922","0.810848864","0.227547516","0.210386814","3.7","2.307753335","0.14297116430636","0.13353548165663","0.067373696235795","0","0","0","0","0","0","1"
"762","Tajikistan","2000","TJK","Tajikistan 2000","TJK00","702","2","-1","3.0833333","0","0","0","0","0","0","0","9","0","0","0","0","1","0","0","0","0","0","0","","","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","6.2356","1.54922","7.1316985104669","3.580383328","0","3","918.25726","6.2356","0.875884801","0.257833495","0.227547516","8.299998545","6.688913712","0.45055899323679","0.14297116430636","0.094369022861711","0","0","0","0","0","0","1"
"762","Tajikistan","2001","TJK","Tajikistan 2001","TJK01","702","3","-1","3.0833333","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","7.64708","6.2356","7.1491315985574","6.043678808","0","3","988.47711","7.64708","0.875884801","0.271423529","0.257833495","10.2","8.373480469","0.43727435767744","0.45055899323679","0.14751665109976","0","0","0","0","0","0","1"
"762","Tajikistan","2002","TJK","Tajikistan 2002","TJK02","702","4","-1","3.5","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","8.8593","7.64708","7.2377781919234","6.741985275","0","3","1076.0493","8.8593","0.872781432","0.275093947","0.271423529","10.8","8.791977233","0.53307841265735","0.43727435767744","0.1538588129619","0","0","0","0","0","0","1"
"762","Tajikistan","2003","TJK","Tajikistan 2003","TJK03","702","5","-3","3","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","9.16531","8.8593","7.2875606403097","13.53706205","0","3","1174.6726","9.16531","0.870618948","0.28135869","0.275093947","11","8.853136393","0.72624790147856","0.53307841265735","0.078400024596443","0","0","0","0","0","0","1"
"762","Tajikistan","2004","TJK","Tajikistan 2004","TJK04","702","6","-3","3","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","8.30065","9.16531","7.4604903058253","5.6100113","0","3","1272.1781","8.30065","0.870618948","0.273605383","0.28135869","10.3","8.086977599","0.82236460435467","0.72624790147856","0.14831824000575","0","0","0","0","0","0","1"
"762","Tajikistan","2005","TJK","Tajikistan 2005","TJK05","702","7","-3","3","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","4.72957","8.30065","7.5832475243034","7.012976916","0","3","1332.3467","4.72957","0.870618948","0.25095973","0.273605383","6.7","4.520315473","0.67463931893969","0.82236460435467","0.12663743013232","0","0","0","0","0","0","1"
"762","Tajikistan","2006","TJK","Tajikistan 2006","TJK06","702","8","-3","3","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","4.62108","4.72957","7.6324011266015","-1.121151662","0","3","1393.9155","4.62108","0.89891878","0.246921236","0.25095973","7","4.784253434","0.9681517765884","0.67463931893969","0.18475110973353","0","0","0","0","0","0","1"
"762","Tajikistan","2007","TJK","Tajikistan 2007","TJK07","702","9","-3","3","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","5.74017","4.62108","7.732807530422","9.623211524","0","3","1473.9286","5.74017","0.907892339","0.253564065","0.246921236","7.8","5.530497064","0.94083345835412","0.9681517765884","0.1248717309816","0","0","0","0","0","0","1"
"762","Tajikistan","2008","TJK","Tajikistan 2008","TJK08","702","10","-3","3","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","5.55631","5.74017","7.7659930794077","-3.493783189","0","3","1555.8246","5.55631","0.907892339","0.260651538","0.253564065","7.9","5.593708734","0.95370187713555","0.94083345835412","0.083983582653667","0","0","0","0","0","0","1"
"762","Tajikistan","2009","TJK","Tajikistan 2009","TJK09","702","11","-3","3","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","2.07748","5.55631","7.9226235742173","10.45859741","","","1588.1465","2.07748","0.907892339","0.252513272","0.260651538","3.8","1.547772827","0.79861854854677","0.95370187713555","0.10396277635013","0","0","0","0","0","0","1"
"762","Tajikistan","2010","TJK","Tajikistan 2010","TJK10","702","12","-3","3","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","4.57353","2.07748","7.8609563648764","2.270375738","","","1660.7809","4.57353","0.907892339","0.24762685","0.252513272","6.5","4.157861249","1.3653953465768","0.79861854854677","0.063911297224364","0","0","0","0","0","0","1"
"762","Tajikistan","2011","TJK","Tajikistan 2011","TJK11","702","13","-3","3","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","5.014447573","4.57353","7.9700493049761","","","","","","0.907892339","0.248496011","0.24762685","7.4","5.014447573","1.9608928126217","1.3653953465768","0.069827723719323","0","0","0","0","0","0","1"
"834","Tanzania","1970","TZA","Tanzania 1970","TZA70","510","9","-6","","0","0","0","0","0","0","0","6","0","","0","0","","0","0","","0","0","","0","","0","","0","0","","0","","0","","0","","0","","0","","0","0","","","0","","0","","0","","0","","0","","6","0","0","1","0","party-based","1","0","0","0","2.60438","","7.5522372875608","10.096994","0","3","568.35663","2.60438","0.161668562","0.263317458","","","","","","0","0","0","1","0","0","0","0"
"834","Tanzania","1971","TZA","Tanzania 1971","TZA71","510","10","-6","","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","1.05167","2.60438","7.6362696033794","4.032895153","0","3","574.33386","1.05167","0.161668562","0.2697829","0.263317458","","","","","0","0","0","1","0","0","0","0"
"834","Tanzania","1972","TZA","Tanzania 1972","TZA72","510","11","-6","1.8333333","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","3.29425","1.05167","7.6553906448262","1.531926784","0","3","593.25385","3.29425","0.161668562","0.2697829","0.2697829","","","","","0","0","0","1","0","0","0","0"
"834","Tanzania","1973","TZA","Tanzania 1973","TZA73","510","12","-6","1.8333333","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-0.12327","3.29425","7.6930257484179","-3.073326571","0","3","592.52252","-0.12327","0.161668562","0.2697829","0.2697829","","","","","0","0","0","1","0","0","0","0"
"834","Tanzania","1974","TZA","Tanzania 1974","TZA74","510","13","-6","1.8333333","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-0.81654","-0.12327","7.7266536648476","1.372227725","0","3","587.68433","-0.81654","0.161668562","0.2697829","0.2697829","","","","","0","0","0","1","0","0","0","0"
"834","Tanzania","1975","TZA","Tanzania 1975","TZA75","510","14","-6","1.8333333","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","2.14115","-0.81654","7.7200179404322","3.100559651","0","3","600.26752","2.14115","0.161668562","0.2696894","0.2697829","","","","","0","0","0","1","0","0","0","0"
"834","Tanzania","1976","TZA","Tanzania 1976","TZA76","510","15","-6","1.8333333","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","4.06581","2.14115","7.7676872771869","-2.249446843","0","3","624.67328","4.06581","0.161668562","0.269614973","0.2696894","","","","","0","0","0","1","0","0","0","0"
"834","Tanzania","1977","TZA","Tanzania 1977","TZA77","510","16","-6","1.8333333","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-0.20782","4.06581","7.8252452914318","0.371474026","0","3","623.37506","-0.20782","0.161668562","0.267164996","0.269614973","","","","","0","0","0","1","0","0","0","0"
"834","Tanzania","1978","TZA","Tanzania 1978","TZA78","510","17","-6","1.8333333","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-0.12258","-0.20782","7.7857208965346","2.571511909","0","3","622.6109","-0.12258","0.161668562","0.267164996","0.267164996","","","","","0","0","0","1","0","0","0","0"
"834","Tanzania","1979","TZA","Tanzania 1979","TZA79","510","18","-6","1.8333333","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-1.55103","-0.12258","7.7985230536252","0.368385056","0","3","612.95404","-1.55103","0.161668562","0.267164996","0.267164996","","","","","0","0","0","1","0","0","0","0"
"834","Tanzania","1980","TZA","Tanzania 1980","TZA80","510","19","-6","1.8333333","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-1.96436","-1.55103","7.7621706071382","0.482202067","0","3","600.91339","-1.96436","0.170931697","0.27371796","0.267164996","","","","","0","0","0","1","0","0","0","0"
"834","Tanzania","1981","TZA","Tanzania 1981","TZA81","510","20","-6","1.8333333","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-3.92442","-1.96436","7.6774004305148","-10.54757364","0","3","577.33105","-3.92442","0.170931697","0.275797773","0.27371796","","","","","0","0","0","1","0","0","0","0"
"834","Tanzania","1982","TZA","Tanzania 1982","TZA82","510","21","-6","","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-1.58958","-3.92442","7.4977617006226","-2.267124749","0","3","568.15393","-1.58958","0.170931697","0.276170309","0.275797773","","","","","0","0","0","1","0","0","0","0"
"834","Tanzania","1983","TZA","Tanzania 1983","TZA83","510","22","-6","1.8333333","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-3.34048","-1.58958","7.5202345564746","-2.902269551","0","3","549.17487","-3.34048","0.170931697","0.276170309","0.276170309","","","","","0","0","0","1","0","0","0","0"
"834","Tanzania","1984","TZA","Tanzania 1984","TZA84","510","23","-6","1.8333333","0","0","0","0","0","0","0","20","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-0.51244","-3.34048","7.5595594960077","-1.630633312","0","3","546.36066","-0.51244","0.170931697","0.276170309","0.276170309","","","","","0","0","0","1","0","0","0","0"
"834","Tanzania","1985","TZA","Tanzania 1985","TZA85","510","24","-6","1.8333333","1","1","0","0","0","0","0","21","0","0","0","1","0","1","0","1","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","0","0","6","0","0","1","0","party-based","1","0","0","0","-3.16197","-0.51244","7.6088706291913","1.218173155","0","3","529.0849","-3.16197","0.242134454","0.271987001","0.276170309","","","","","0","0","0","1","0","0","0","0"
"834","Tanzania","1986","TZA","Tanzania 1986","TZA86","510","25","-6","1.8333333","0","0","0","0","0","0","0","22","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","6","0","0","1","0","party-based","1","0","0","0","0.17782","-3.16197","7.6736881292677","6.891685413","0","3","530.0257","0.17782","0.394642055","0.268111905","0.271987001","","","","","0","0","0","1","0","0","0","0"
"834","Tanzania","1987","TZA","Tanzania 1987","TZA87","510","26","-6","1.8333333","0","0","0","0","0","0","0","23","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","1.75051","0.17782","7.3018223421379","5.805878464","0","3","539.30383","1.75051","0.394642055","0.26776777","0.268111905","","","","","0","0","0","1","0","0","0","0"
"834","Tanzania","1988","TZA","Tanzania 1988","TZA88","510","27","-6","1.8333333","0","0","0","0","0","0","0","24","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","0.94893","1.75051","7.0201907083119","8.130380904","0","3","544.42145","0.94893","0.394642055","0.26776777","0.26776777","","","7.4127155419611","","0","0","0","1","0","0","0","0"
"834","Tanzania","1989","TZA","Tanzania 1989","TZA89","510","28","-6","1.8333333","0","0","0","0","0","0","0","25","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","0.30843","0.94893","7.2868764117507","1.061916693","0","3","546.10059","0.30843","0.394642055","0.26776777","0.26776777","3.764443407","0.622184699","8.8737361325325","7.4127155419611","0","0","0","1","0","0","0","0"
"834","Tanzania","1990","TZA","Tanzania 1990","TZA90","510","29","-6","2.25","0","0","0","0","0","0","0","26","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","0.59891","0.30843","7.1921820587132","7.321068245","0","3","549.37122","0.59891","0.435769928","0.292692277","0.26776777","7.045071644","3.709424538","11.499722746693","8.8737361325325","0","0","0","1","0","0","0","0"
"834","Tanzania","1991","TZA","Tanzania 1991","TZA91","510","30","-6","2.25","0","0","0","0","0","0","0","27","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-0.72492","0.59891","7.1608459066643","0.82650625","0","3","545.38873","-0.72492","0.435769928","0.306012267","0.292692277","2.071988211","-1.216672008","9.8259645479076","11.499722746693","0","0","0","1","0","0","0","0"
"834","Tanzania","1992","TZA","Tanzania 1992","TZA92","510","31","-5","2.5","0","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-2.24014","-0.72492","7.1000271666293","-2.695885142","0","3","533.17126","-2.24014","0.454665922","0.394196387","0.306012267","0.584322134","-2.723582598","11.197353205249","9.8259645479076","0","0","0","1","0","0","0","0"
"834","Tanzania","1993","TZA","Tanzania 1993","TZA93","510","32","-5","2.5","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-2.05707","-2.24014","6.9763480704477","-2.501537241","0","3","522.20355","-2.05707","0.460540361","0.436924462","0.394196387","1.205800809","-2.094711354","10.512446128363","11.197353205249","0","0","0","1","0","0","0","0"
"834","Tanzania","1994","TZA","Tanzania 1994","TZA94","510","33","-5","2.0833333","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-2.20316","-2.05707","6.880384082186","-4.029686393","0","3","510.69858","-2.20316","0.464378977","0.439127426","0.436924462","1.567661766","-1.600841613","11.445416775079","10.512446128363","0","0","0","1","0","0","0","0"
"834","Tanzania","1995","TZA","Tanzania 1995","TZA95","510","0","-1","3.9166665","1","1","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","0.34677","-2.20316","6.7878449823096","-1.778699247","0","3","512.46954","0.34677","0.481820981","0.474736313","0.439127426","3.569911868","0.55280998","14.044800491879","11.445416775079","0","0","0","1","0","0","0","0"
"834","Tanzania","1996","TZA","Tanzania 1996","TZA96","510","1","-1","3.9166665","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","2.39594","0.34677","6.8265452235566","-1.106991534","0","3","524.74799","2.39594","0.516235908","0.480765954","0.474736313","4.544366802","1.725740051","11.288391027179","14.044800491879","0","0","0","1","0","0","0","0"
"834","Tanzania","1997","TZA","Tanzania 1997","TZA97","510","2","-1","3.9166665","0","0","0","0","0","0","0","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","1.13222","2.39594","6.8480052745764","0.795669853","0","3","530.68927","1.13222","0.516235908","0.480765954","0.480765954","3.525278191","0.90611838","8.8670675857715","11.288391027179","0","0","0","1","0","0","0","0"
"834","Tanzania","1998","TZA","Tanzania 1998","TZA98","510","3","-1","4.333333","0","0","0","0","0","0","0","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","0.76614","1.13222","6.9186952190205","3.715376234","0","3","534.75507","0.76614","0.516235908","0.480765954","0.480765954","3.708511596","1.180073631","5.7214788112534","8.8670675857715","0","0","0","1","0","0","0","0"
"834","Tanzania","1999","TZA","Tanzania 1999","TZA99","510","4","-1","4.75","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","0.55893","0.76614","6.9612960459102","2.23913384","0","3","537.74396","0.55893","0.516235908","0.480765954","0.480765954","4.840382325","2.280181676","3.7209862512128","5.7214788112534","0","0","0","1","0","0","0","0"
"834","Tanzania","2000","TZA","Tanzania 2000","TZA00","510","5","-1","4.75","0","0","0","0","0","0","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","1.75335","0.55893","7.0012456220695","2.065764318","0","3","547.17249","1.75335","0.516235908","0.464120547","0.480765954","4.933846627","2.297239553","3.5107487169241","3.7209862512128","0","0","0","1","0","0","0","0"
"834","Tanzania","2001","TZA","Tanzania 2001","TZA01","510","6","-1","4.75","0","0","0","0","0","0","0","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","2.90613","1.75335","7.0361484937505","3.733208094","0","3","563.07404","2.90613","0.516235908","0.458412695","0.464120547","5.997828858","3.248540648","3.360451551402","3.5107487169241","0","0","0","1","0","0","0","0"
"834","Tanzania","2002","TZA","Tanzania 2002","TZA02","510","7","-1","5.166667","0","0","0","0","0","0","0","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","4.01127","2.90613","7.0917421150952","5.129333994","0","3","585.66046","4.01127","0.516235908","0.458412695","0.458412695","7.163553536","4.312078993","4.0626890906305","3.360451551402","0","0","0","1","0","0","0","0"
"834","Tanzania","2003","TZA","Tanzania 2003","TZA03","510","8","-1","5.166667","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","3.70694","4.01127","7.1561766374806","5.51837158","0","3","607.37054","3.70694","0.516235908","0.458412695","0.458412695","6.886226532","3.961189074","6.1123189210461","4.0626890906305","0","0","0","1","0","0","0","0"
"834","Tanzania","2004","TZA","Tanzania 2004","TZA04","510","9","-1","5.166667","0","0","0","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","4.72542","3.70694","7.1929342212158","5.800473653","0","3","636.07135","4.72542","0.516235908","0.458412695","0.458412695","7.828298381","4.794922421","5.2143821580537","6.1123189210461","0","0","0","1","0","0","0","0"
"834","Tanzania","2005","TZA","Tanzania 2005","TZA05","510","10","-1","5.166667","1","1","0","0","0","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","4.29067","4.72542","7.2174434316965","5.614168445","0","4","663.3631","4.29067","0.593169065","0.459290282","0.458412695","8.173335834","5.049107326","5.2643244596931","5.2143821580537","0.077009242274395","0","0","1","0","0","0","0"
